,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time
2152,2025-12-04,Grupo easy,EC7131,Nice/Cote D'Azur (NCE),12:00:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde
2153,2025-12-04,Grupo easy,EC8064,London (LGW),12:10:00,En hora,156,Airbus A319,M,INT,Jueves,Tarde
2154,2025-12-04,Grupo Ryanair,FR2239,Marrakech (RAK),12:30:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
2155,2025-12-04,Grupo Ryanair,FR3160,Bristol (BRS),12:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
2156,2025-12-04,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,Retrasado,220,Airbus A321,Y,INT,Jueves,Tarde
2157,2025-12-04,Grupo wizz,W67022,Bratislava (BTS),12:55:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Tarde
2158,2025-12-04,Grupo Ryanair,FR1681,Frankfurt-Hahn (HHN),13:00:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
2159,2025-12-04,Volotea,V71445,Olbia (OLB),13:05:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde
2160,2025-12-04,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2161,2025-12-04,Grupo Ryanair,FR3039,Prague (PRG),13:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde
2162,2025-12-04,Luxair,LG3592,Luxembourg (LUX),13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Jueves,Tarde
2163,2025-12-04,Grupo Ryanair,FR269,Milan (MXP),13:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2164,2025-12-04,Grupo Ryanair,FR6267,Edinburgh (EDI),13:45:00,En hora,197,Boeing 737 MAX 8,Y,INT,Jueves,Tarde
2165,2025-12-04,Grupo Ryanair,FR846,Milan (BGY),13:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Tarde
2166,2025-12-04,Jet2,LS804,Manchester (MAN),13:50:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
2167,2025-12-04,Grupo Ryanair,FR2233,Al Aaroui (NDR),14:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
2168,2025-12-04,Air Baltic,BT684,Riga (RIX),14:05:00,En hora,148,Airbus A220-300,U,EU,Jueves,Tarde
2169,2025-12-04,Grupo easy,EC7153,Milan (MXP),14:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
2170,2025-12-04,SunExpress,XQ895,Izmir (ADB),14:15:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
2171,2025-12-04,Kuwait Airways,KU136,Kuwait City (KWI),14:25:00,En hora,235,Airbus A330-800,W,INT,Jueves,Tarde
2172,2025-12-04,Grupo Ryanair,FR9015,London (STN),14:30:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
2173,2025-12-04,Grupo easy,EC4212,Napoli (NAP),14:35:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde
2174,2025-12-04,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2175,2025-12-04,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
2176,2025-12-04,SmartWings,QS1059,Prague (PRG),14:55:00,Retrasado,149,Airbus A220-300,U,EU,Jueves,Tarde
2177,2025-12-04,Grupo Ryanair,FR3189,Fes (FEZ),15:00:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Tarde
2178,2025-12-04,Grupo Ryanair,FR2922,Brussels (BRU),16:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2179,2025-12-04,Volotea,V73573,Asturias (OVD),16:05:00,En hora,156,Airbus A319,R,NAC,Jueves,Tarde
2180,2025-12-04,Volotea,V73700,Vitoria (VIT),16:15:00,En hora,180,Airbus A320,R,NAC,Jueves,Tarde
2181,2025-12-04,Grupo Ryanair,FR9045,London (STN),16:30:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
2182,2025-12-04,Grupo Ryanair,FR9913,Tallinn (TLL),16:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde
2183,2025-12-04,Grupo Ryanair,FR4585,Porto (OPO),16:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde
2184,2025-12-04,Grupo easy,EC1378,Geneva (GVA),16:50:00,Retrasado,180,Airbus A320,R,EU,Jueves,Tarde
2185,2025-12-04,Grupo easy,EC7173,Berlin (BER),17:25:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
2186,2025-12-04,Grupo Ryanair,RR8394,Budapest (BUD),17:30:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
2187,2025-12-04,Volotea,V72327,Strasbourg (SXB),17:30:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde
2188,2025-12-04,Grupo Ryanair,RR6300,Sofia (SOF),17:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2189,2025-12-04,Grupo Ryanair,FR5718,Bratislava (BTS),18:00:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2190,2025-12-04,Grupo easy,EC7139,Rennes/Saint-Jacques (RNS),18:15:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
2191,2025-12-04,Grupo Ryanair,FR3078,Lisbon (LIS),18:30:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
2192,2025-12-04,Grupo Ryanair,FR6394,Dublin (DUB),18:30:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Tarde
2193,2025-12-04,Grupo easy,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:40:00,Retrasado,156,Airbus A319,R,EU,Jueves,Tarde
2194,2025-12-04,Grupo wizz,W43180,Bucharest (OTP),18:45:00,En hora,230,Airbus A321,S,EU,Jueves,Tarde
2195,2025-12-04,Grupo wizz,W61176,Katowice (KTW),18:55:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Tarde
2196,2025-12-04,Grupo Ryanair,RR3193,Riga (RIX),19:05:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde
2197,2025-12-04,Grupo easy,EC7155,Milan (MXP),19:15:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde
2198,2025-12-04,Grupo Ryanair,FR1342,Palma de Mallorca (PMI),19:25:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Tarde
2199,2025-12-04,Grupo Ryanair,FR8217,London (STN),19:25:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde
2200,2025-12-04,Grupo wizz,W64406,Sofia (SOF),19:35:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde
2201,2025-12-04,Air Arabia Maroc,3O378,Tanger (TNG),19:40:00,Retrasado,174,Airbus A320,Y,INT,Jueves,Tarde
2202,2025-12-04,Eurowings,EW2521,Stuttgart (STR),19:40:00,Retrasado,232,Airbus A321neo,S,EU,Jueves,Tarde
2203,2025-12-04,Grupo wizz,W61478,Warsaw (WAW),19:40:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde
2204,2025-12-04,Grupo Ryanair,FR8598,Reggio Calabria (REG),19:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde
2205,2025-12-04,Grupo easy,U28058,London (LGW),19:45:00,En hora,186,Airbus A320neo,M,INT,Jueves,Tarde
2206,2025-12-04,Grupo Ryanair,FR8631,Tanger (TNG),19:55:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde
2207,2025-12-04,Volotea,V72167,Lille/Lesquin (LIL),19:55:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde
2208,2025-12-04,Transavia,HV6788,Eindhoven (EIN),20:00:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Noche
2209,2025-12-04,Grupo easy,EC1956,Milan (LIN),20:15:00,En hora,180,Airbus A320,R,EU,Jueves,Noche
2210,2025-12-04,Air Arabia Maroc,3O376,Al Aaroui (NDR),20:25:00,Retrasado,174,Airbus A320,Y,INT,Jueves,Noche
2211,2025-12-04,Grupo Ryanair,FR3143,Milan (BGY),20:25:00,En hora,189,Boeing 737-800,R,EU,Jueves,Noche
2212,2025-12-04,Grupo Ryanair,FR4587,Porto (OPO),20:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Jueves,Noche
2213,2025-12-04,Transavia,HV5136,Amsterdam (AMS),20:45:00,En hora,232,Airbus A321neo,U,EU,Jueves,Noche
2214,2025-12-04,Grupo wizz,W62378,Budapest (BUD),20:45:00,En hora,239,Airbus A321neo,U,EU,Jueves,Noche
2215,2025-12-04,Transavia,TO4759,Paris (ORY),20:50:00,En hora,186,Airbus A320neo,U,EU,Jueves,Noche
2216,2025-12-04,Grupo easy,U22324,London (LTN),20:55:00,En hora,186,Airbus A320neo,M,INT,Jueves,Noche
2217,2025-12-04,Grupo wizz,W64738,Skopje (SKP),20:55:00,En hora,239,Airbus A321neo,W,INT,Jueves,Noche
2218,2025-12-04,Grupo Ryanair,RR333,Gdansk (GDN),21:00:00,En hora,189,Boeing 737-800,U,EU,Jueves,Noche
2219,2025-12-04,Aer Lingus,EI565,Dublin (DUB),21:05:00,Retrasado,174,Airbus A320,W,INT,Jueves,Noche
2220,2025-12-04,Grupo easy,EC1380,Geneva (GVA),21:15:00,Retrasado,180,Airbus A320,R,EU,Jueves,Noche
2221,2025-12-04,Grupo Ryanair,FR1527,Valletta (MLA),21:20:00,Retrasado,197,Boeing 737 MAX 8,R,EU,Jueves,Noche
2222,2025-12-04,Grupo wizz,W43178,Bucharest (BBU),21:20:00,Retrasado,230,Airbus A321,S,EU,Jueves,Noche
2223,2025-12-04,Grupo wizz,W46728,Venice (VCE),21:20:00,En hora,230,Airbus A321,S,EU,Jueves,Noche
2224,2025-12-04,Grupo wizz,W43406,Cluj-Napoca (CLJ),21:25:00,En hora,180,Airbus A320,S,EU,Jueves,Noche
2225,2025-12-04,Grupo Ryanair,RR3035,Krakow (KRK),21:30:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Jueves,Noche
2226,2025-12-04,Grupo Ryanair,RR4084,Warsaw (WMI),21:30:00,En hora,189,Boeing 737-800,U,EU,Jueves,Noche
2227,2025-12-04,Grupo wizz,W46020,Rome (FCO),21:35:00,Retrasado,239,Airbus A321neo,S,EU,Jueves,Noche
2228,2025-12-04,Grupo wizz,W64116,Belgrade (BEG),22:10:00,En hora,239,Airbus A321neo,Y,INT,Jueves,Noche
2229,2025-12-04,Grupo wizz,W45154,Tirana (TIA),22:45:00,En hora,239,Airbus A321neo,W,INT,Jueves,Noche
2230,2025-12-05,Grupo easy,EC7105,Geneva (GVA),06:10:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana
2231,2025-12-05,Grupo Ryanair,FR8183,Bologna (BLQ),06:10:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana
2232,2025-12-05,Grupo Ryanair,FR8231,London (STN),06:10:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Mañana
2233,2025-12-05,Grupo Ryanair,FR777,Venice (VCE),06:20:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2234,2025-12-05,Grupo Ryanair,FR846,Milan (BGY),06:25:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2235,2025-12-05,Grupo Ryanair,FR133,Berlin (BER),06:35:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2236,2025-12-05,Grupo Ryanair,FR4545,Porto (OPO),06:45:00,En hora,197,Boeing 737 MAX 8,R,EU,Viernes,Mañana
2237,2025-12-05,Grupo easy,EC7101,"Basel, Switzerland/Mulhouse (BSL)",07:20:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana
2238,2025-12-05,Grupo easy,EC7199,Edinburgh (EDI),07:20:00,En hora,156,Airbus A319,M,INT,Viernes,Mañana
2239,2025-12-05,Grupo Ryanair,LW2889,Palma de Mallorca (PMI),07:40:00,En hora,180,Airbus A320,S,NAC,Viernes,Mañana
2240,2025-12-05,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),08:00:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Mañana
2241,2025-12-05,Grupo Ryanair,FR3976,Dublin (DUB),08:00:00,En hora,189,Boeing 737-800,W,INT,Viernes,Mañana
2242,2025-12-05,Grupo Ryanair,FR3185,Rabat (RBA),08:10:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Mañana
2243,2025-12-05,Grupo Ryanair,FR6973,Rome (FCO),08:15:00,En hora,189,Boeing 737-800,R,EU,Viernes,Mañana
2244,2025-12-05,Grupo easy,EC1376,Geneva (GVA),08:40:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana
2245,2025-12-05,Grupo Ryanair,FR5752,Valletta (MLA),08:40:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Mañana
2246,2025-12-05,Transavia,TO4751,Paris (ORY),08:45:00,En hora,186,Airbus A320neo,U,EU,Viernes,Mañana
2247,2025-12-05,Grupo Ryanair,FR1165,Sevilla (SVQ),09:00:00,En hora,189,Boeing 737-800,S,NAC,Viernes,Mañana
2248,2025-12-05,Grupo wizz,W62048,Krakow (KRK),09:05:00,En hora,239,Airbus A321neo,S,EU,Viernes,Mañana
2249,2025-12-05,Grupo easy,EC3737,Milan (MXP),09:10:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana
2250,2025-12-05,Grupo Ryanair,FR2834,Charleroi (CRL),09:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana
2251,2025-12-05,Air Arabia Maroc,3O374,Casablanca (CMN),09:25:00,En hora,174,Airbus A320,Y,INT,Viernes,Mañana
2252,2025-12-05,Grupo Ryanair,LW12,Vienna (VIE),09:25:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana
2253,2025-12-05,Grupo wizz,W43176,Bucharest (OTP),09:25:00,En hora,230,Airbus A321,S,EU,Viernes,Mañana
2254,2025-12-05,Grupo wizz,W45088,Tirana (TIA),09:25:00,En hora,230,Airbus A321,W,INT,Viernes,Mañana
2255,2025-12-05,Grupo wizz,W62376,Budapest (BUD),09:25:00,En hora,239,Airbus A321neo,U,EU,Viernes,Mañana
2256,2025-12-05,Grupo Ryanair,FR3028,Ibiza (IBZ),09:40:00,En hora,189,Boeing 737-800,U,NAC,Viernes,Mañana
2257,2025-12-05,Grupo Ryanair,FR3320,Milan (BGY),09:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2258,2025-12-05,Transavia,HV6788,Eindhoven (EIN),09:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2259,2025-12-05,Grupo easy,U26654,Birmingham (BHX),09:45:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana
2260,2025-12-05,Air Arabia Maroc,3O378,Tanger (TNG),09:50:00,En hora,174,Airbus A320,Y,INT,Viernes,Mañana
2261,2025-12-05,Grupo easy,EC7656,Lisbon (LIS),09:55:00,Retrasado,230,Airbus A321,R,EU,Viernes,Mañana
2262,2025-12-05,Air Serbia,JU581,Belgrade (BEG),09:55:00,Retrasado,174,Airbus A320,Y,INT,Viernes,Mañana
2263,2025-12-05,Grupo Ryanair,FR9015,London (STN),10:00:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Viernes,Mañana
2264,2025-12-05,Grupo wizz,W46018,Rome (FCO),10:00:00,En hora,239,Airbus A321neo,S,EU,Viernes,Mañana
2265,2025-12-05,Grupo Ryanair,FR6920,Dublin (DUB),10:05:00,En hora,197,Boeing 737 MAX 8,Y,INT,Viernes,Mañana
2266,2025-12-05,Transavia,HV5132,Amsterdam (AMS),10:05:00,Retrasado,232,Airbus A321neo,S,EU,Viernes,Mañana
2267,2025-12-05,Eurowings,EW7521,Hamburg (HAM),10:10:00,En hora,180,Airbus A320,S,EU,Viernes,Mañana
2268,2025-12-05,Grupo wizz,W61476,Warsaw (WAW),10:15:00,Retrasado,239,Airbus A321neo,U,EU,Viernes,Mañana
2269,2025-12-05,Grupo Ryanair,FR2239,Marrakech (RAK),10:20:00,Retrasado,189,Boeing 737-800,Y,INT,Viernes,Mañana
2270,2025-12-05,Grupo easy,U22002,Manchester (MAN),10:25:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana
2271,2025-12-05,Grupo easy,U22324,London (LTN),10:25:00,Retrasado,186,Airbus A320neo,M,INT,Viernes,Mañana
2272,2025-12-05,Grupo easy,EC7131,Nice/Cote D'Azur (NCE),10:30:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana
2273,2025-12-05,Grupo Ryanair,FR6267,Edinburgh (EDI),10:30:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Mañana
2274,2025-12-05,Grupo easy,EC4212,Napoli (NAP),10:35:00,En hora,180,Airbus A320,R,EU,Viernes,Mañana
2275,2025-12-05,Transavia,HV6064,Rotterdam (RTM),10:40:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2276,2025-12-05,Grupo easy,U22704,Bristol (BRS),10:50:00,En hora,180,Airbus A320,M,INT,Viernes,Mañana
2277,2025-12-05,Grupo Ryanair,FR5270,Manchester (MAN),10:55:00,En hora,197,Boeing 737 MAX 8,W,INT,Viernes,Mañana
2278,2025-12-05,Grupo Ryanair,RR8384,Budapest (BUD),11:00:00,En hora,189,Boeing 737-800,R,EU,Viernes,Mañana
2279,2025-12-05,Grupo Ryanair,FR3166,Palermo (PMO),11:10:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana
2280,2025-12-05,Grupo Ryanair,FR269,Milan (MXP),11:20:00,En hora,189,Boeing 737-800,U,EU,Viernes,Mañana
2281,2025-12-05,FLYONE Armenia,3F232,Yerevan (EVN),11:30:00,Retrasado,180,Airbus A320,W,INT,Viernes,Mañana
2282,2025-12-05,Aer Lingus,EI563,Dublin (DUB),11:35:00,En hora,174,Airbus A320,W,INT,Viernes,Mañana
2283,2025-12-05,Grupo Ryanair,FR3121,Beauvais (BVA),11:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Viernes,Mañana
2284,2025-12-05,Grupo Ryanair,LW2896,Palma de Mallorca (PMI),11:35:00,En hora,180,Airbus A320,U,NAC,Viernes,Mañana
2285,2025-12-05,Grupo easy,EC7141,Strasbourg (SXB),11:45:00,En hora,156,Airbus A319,R,EU,Viernes,Mañana
2286,2025-12-05,Grupo Ryanair,RR3049,Krakow (KRK),11:45:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana
2287,2025-12-05,Grupo easy,U28056,London (LGW),11:45:00,En hora,186,Airbus A320neo,M,INT,Viernes,Mañana
2288,2025-12-05,Icelandair,FI597,Keflavik (KEF),11:50:00,Retrasado,160,Boeing 737 MAX 8,U,EU,Viernes,Mañana
2289,2025-12-05,Grupo Ryanair,FR774,Torino (TRN),11:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Mañana
2290,2025-12-05,Grupo easy,EC8064,London (LGW),12:15:00,En hora,156,Airbus A319,M,INT,Viernes,Tarde
2291,2025-12-05,Grupo Ryanair,FR4585,Porto (OPO),12:15:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde
2292,2025-12-05,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:30:00,Retrasado,189,Boeing 737 MAX 8,S,EU,Viernes,Tarde
2293,2025-12-05,Grupo Ryanair,FR575,Bologna (BLQ),12:45:00,En hora,189,Boeing 737-800,R,EU,Viernes,Tarde
2294,2025-12-05,Grupo Ryanair,FR58,Napoli (NAP),12:45:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Tarde
2295,2025-12-05,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,En hora,239,Airbus A321neo,W,INT,Viernes,Tarde
2296,2025-12-05,Grupo Ryanair,FR6874,Dublin (DUB),12:55:00,Retrasado,197,Boeing 737 MAX 8,Y,INT,Viernes,Tarde
2297,2025-12-05,Grupo wizz,W67022,Bratislava (BTS),12:55:00,En hora,239,Airbus A321neo,U,EU,Viernes,Tarde
2298,2025-12-05,Grupo wizz,W46330,Milan (MXP),13:10:00,Retrasado,239,Airbus A321neo,U,EU,Viernes,Tarde
2299,2025-12-05,HiSky,H4264,Bucharest (OTP),13:20:00,En hora,186,Airbus A320,R,EU,Viernes,Tarde
2300,2025-12-05,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde
2301,2025-12-05,FlyOne,5F5512,Chisinau (KIV),13:30:00,Retrasado,194,Airbus A321,W,INT,Viernes,Tarde
2302,2025-12-05,Pegasus Airlines,PC1528,Izmir (ADB),13:30:00,En hora,180,Airbus A320,Y,INT,Viernes,Tarde
2303,2025-12-05,Grupo Ryanair,FR2922,Brussels (BRU),13:35:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde
2304,2025-12-05,Grupo Ryanair,FR6078,Ouarzazate (OZZ),13:50:00,En hora,189,Boeing 737-800,W,INT,Viernes,Tarde
2305,2025-12-05,Jet2,LS804,Manchester (MAN),13:50:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde
2306,2025-12-05,Grupo Ryanair,FR3180,Rome (FCO),13:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde
2307,2025-12-05,Air Baltic,BT684,Riga (RIX),14:05:00,Retrasado,148,Airbus A220-300,U,EU,Viernes,Tarde
2308,2025-12-05,Azores Airlines,S4507,Ponta Delgada (PDL),14:05:00,En hora,186,Airbus A320neo,U,EU,Viernes,Tarde
2309,2025-12-05,Turkish Airlines,TK608,Ankara (ESB),14:15:00,En hora,197,Boeing 737 MAX 8,Y,INT,Viernes,Tarde
2310,2025-12-05,Grupo easy,EC7153,Milan (MXP),14:20:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde
2311,2025-12-05,Grupo Ryanair,LW7351,Vienna (VIE),14:20:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde
2312,2025-12-05,Grupo Ryanair,FR8215,London (STN),14:35:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde
2313,2025-12-05,Grupo easy,EC7107,Geneva (GVA),14:40:00,En hora,156,Airbus A319,R,EU,Viernes,Tarde
2314,2025-12-05,Grupo Ryanair,FR2233,Al Aaroui (NDR),14:40:00,En hora,189,Boeing 737-800,W,INT,Viernes,Tarde
2315,2025-12-05,Volotea,V71443,Ancona (AOI),14:45:00,En hora,180,Airbus A320,S,EU,Viernes,Tarde
2316,2025-12-05,Grupo wizz,W64406,Sofia (SOF),14:50:00,En hora,239,Airbus A321neo,S,EU,Viernes,Tarde
2317,2025-12-05,Grupo Ryanair,FR2507,Cologne-Bonn (CGN),14:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde
2318,2025-12-05,Grupo Ryanair,FR867,Venice (VCE),14:55:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde
2319,2025-12-05,SmartWings,QS1059,Prague (PRG),14:55:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde
2320,2025-12-05,Grupo Ryanair,FR1342,Palma de Mallorca (PMI),15:00:00,En hora,189,Boeing 737-800,U,NAC,Viernes,Tarde
2321,2025-12-05,Grupo Ryanair,FR5718,Bratislava (BTS),15:10:00,En hora,189,Boeing 737-800,R,EU,Viernes,Tarde
2322,2025-12-05,Volotea,V73735,Murcia (RMU),15:15:00,En hora,156,Airbus A319,U,NAC,Viernes,Tarde
2323,2025-12-05,Grupo Ryanair,FR483,Malaga (AGP),15:25:00,Retrasado,197,Boeing 737 MAX 8,U,NAC,Viernes,Tarde
2324,2025-12-05,Grupo easy,EC7694,Lisbon (LIS),15:30:00,Retrasado,180,Airbus A320,R,EU,Viernes,Tarde
2325,2025-12-05,Grupo wizz,W61412,Warsaw (WMI),15:40:00,En hora,239,Airbus A321neo,U,EU,Viernes,Tarde
2326,2025-12-05,Pegasus Airlines,PC1094,Istanbul (SAW),15:45:00,En hora,239,Airbus A321neo,Y,INT,Viernes,Tarde
2327,2025-12-05,Grupo Ryanair,FR9045,London (STN),16:05:00,En hora,189,Boeing 737-800,Y,INT,Viernes,Tarde
2328,2025-12-05,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),16:15:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde
2329,2025-12-05,Grupo Ryanair,FR2925,Brussels (BRU),16:15:00,Retrasado,189,Boeing 737-800,R,EU,Viernes,Tarde
2330,2025-12-05,Grupo Ryanair,FR6985,Rome (FCO),16:15:00,Retrasado,189,Boeing 737-800,S,EU,Viernes,Tarde
2331,2025-12-05,Grupo wizz,W43564,Timisoara (TSR),16:25:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde
2332,2025-12-05,Grupo Ryanair,FR3129,Ibiza (IBZ),16:45:00,Retrasado,189,Boeing 737-800,S,NAC,Viernes,Tarde
2333,2025-12-05,Grupo easy,EC7173,Berlin (BER),16:50:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde
2334,2025-12-05,Volotea,V73700,Vitoria (VIT),16:50:00,En hora,180,Airbus A320,U,NAC,Viernes,Tarde
2335,2025-12-05,Grupo Ryanair,FR878,Venice (VCE),16:55:00,En hora,180,Airbus A320,R,EU,Viernes,Tarde
2336,2025-12-05,Grupo Ryanair,FR4587,Porto (OPO),17:05:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde
2337,2025-12-05,Grupo wizz,W67920,Kopitnari (KUT),17:15:00,En hora,239,Airbus A321neo,Y,INT,Viernes,Tarde
2338,2025-12-05,Grupo Ryanair,FR3076,Stockholm (ARN),17:30:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde
2339,2025-12-05,Volotea,V73573,Asturias (OVD),17:40:00,En hora,156,Airbus A319,U,NAC,Viernes,Tarde
2340,2025-12-05,Transavia,HV5134,Amsterdam (AMS),17:45:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde
2341,2025-12-05,Grupo Ryanair,FR6341,Rome (FCO),18:00:00,En hora,189,Boeing 737-800,S,EU,Viernes,Tarde
2342,2025-12-05,Grupo Ryanair,FR6353,Milan (BGY),18:00:00,En hora,197,Boeing 737 MAX 8,S,EU,Viernes,Tarde
2343,2025-12-05,Grupo easy,EC7205,Southampton (SOU),18:10:00,En hora,156,Airbus A319,M,INT,Viernes,Tarde
2344,2025-12-05,Air Arabia Maroc,3O398,Rabat (RBA),18:30:00,Retrasado,174,Airbus A320,Y,INT,Viernes,Tarde
2345,2025-12-05,Grupo wizz,W43686,Iasi (IAS),18:30:00,En hora,180,Airbus A320,U,EU,Viernes,Tarde
2346,2025-12-05,Grupo Ryanair,FR2098,Bologna (BLQ),18:35:00,En hora,189,Boeing 737-800,U,EU,Viernes,Tarde
2347,2025-12-05,Grupo easy,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde
2348,2025-12-05,Grupo Ryanair,FR3189,Fes (FEZ),18:50:00,Retrasado,189,Boeing 737-800,W,INT,Viernes,Tarde
2349,2025-12-05,Grupo wizz,W61478,Warsaw (WAW),19:00:00,En hora,239,Airbus A321neo,U,EU,Viernes,Tarde
2350,2025-12-05,Grupo easy,EC7155,Milan (MXP),19:10:00,Retrasado,156,Airbus A319,R,EU,Viernes,Tarde
2351,2025-12-05,Grupo Ryanair,FR149,Berlin (BER),19:15:00,En hora,197,Boeing 737 MAX 8,R,EU,Viernes,Tarde
