Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
,29/Nov/2025,Easyjet,U22704,Bristol (BRS),10:55,"En hora, Ha salido",,A20N,M3
,29/Nov/2025,Ryanair,FR6394,Dublin (DUB),11:00,"En hora, Ha salido",,B38M,Y59
,29/Nov/2025,Ryanair,FR4597,Porto (OPO),11:20,"En hora, Ha salido",,,U31
,29/Nov/2025,easyJet Europe,EC7193,Leeds Bradford (LBA),11:30,"En hora, Ha salido",,,M8
,29/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"Retrasado, Ha salido 11:57",,,Y54
,29/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),11:55,"En hora, Ha salido",,,S23
,29/Nov/2025,Ryanair,FR3108,Luxembourg (LUX),12:05,"Retrasado, Ha salido 12:20",,,U37
,29/Nov/2025,easyJet Europe,EC8064,London (LGW),12:10,"En hora, Ha salido",,,M6
,29/Nov/2025,Ryanair,FR8231,London (STN),12:25,"Retrasado, Ha salido 12:38",,,Y58
,29/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido 13:00",,,W45
,29/Nov/2025,Wizz Air,W67022,Bratislava (BTS),12:55,"En hora, Ha salido",,,U31
,29/Nov/2025,Ryanair,FR483,Malaga (AGP),13:05,"Retrasado, Ha salido 13:40",189.0,Boeing 737-800,S21
,29/Nov/2025,Boliviana de Aviacion,OB775,Santa Cruz (VVI),13:10,"Retrasado, Programado 14:21",,,Y56
,29/Nov/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"En hora, Ha salido",,,S25
,29/Nov/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",13:20,"En hora, Ha salido",,,R9
,29/Nov/2025,Ryanair,FR7808,London (LTN),13:20,"Retrasado, Ha salido 13:33",,,Y59
,29/Nov/2025,Ryanair UK,RK6597,Manchester (MAN),13:25,"En hora, Ha salido",,,Y54
,29/Nov/2025,Ryanair,FR2098,Bologna (BLQ),13:30,"En hora, Ha salido",,,S20
,29/Nov/2025,Air Arabia Maroc,3O378,Tanger (TNG),13:35,"Retrasado, Ha salido 14:00",,,W46
,29/Nov/2025,easyJet Europe,EC7153,Milan (MXP),13:35,"En hora, Ha salido",,,R10
,29/Nov/2025,AJet 608,VF608,Ankara (ESB),13:40,"En hora, Programado",186.0,Airbus A320,W42
,29/Nov/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),14:00,"En hora, Ha salido",,,S23
,29/Nov/2025,Air Baltic,BT684,Riga (RIX),14:05,"Retrasado, Programado 14:21",,,U35
,29/Nov/2025,BUZZ,RR6920,Dublin (DUB),14:05,"En hora, Programado",,,W45
,29/Nov/2025,Ryanair,FR58,Napoli (NAP),14:15,"En hora, Programado",,,U32
,29/Nov/2025,Kuwait Airways,KU136,Kuwait City (KWI),14:25,"En hora, Programado",,,
,29/Nov/2025,Ryanair,FR3070,Palma de Mallorca (PMI),14:40,"En hora, Programado",189.0,Boeing 737-800,U41
,29/Nov/2025,Ryanair,FR774,Torino (TRN),14:45,"En hora, Programado",,,S24
,29/Nov/2025,Ryanair,FR3121,Beauvais (BVA),14:50,"En hora, Programado",,,U33
,29/Nov/2025,Ryanair,FR6300,Sofia (SOF),14:55,"En hora, Programado",,,U37
,29/Nov/2025,Ryanair,FR3189,Fes (FEZ),15:30,"En hora, Ha salido",,B738,Y57
,29/Nov/2025,Wizz Air Malta,W46728,Venice (VCE),15:40,"En hora, Ha salido",,,U34
,29/Nov/2025,Ryanair,FR3807,Charleroi (CRL),16:05,"En hora, Ha salido",,,U37
,29/Nov/2025,BUZZ,RR8384,Budapest (BUD),16:10,"En hora, Ha salido",,,U31
,29/Nov/2025,Ryanair,FR7543,Manchester (MAN),16:20,"Retrasado, Ha salido 16:31",,,Y55
,29/Nov/2025,Ryanair,FR3146,Oujda (OUD),16:45,"En hora, Ha salido",,,Y59
,29/Nov/2025,Ryanair,FR269,Milan (MXP),16:50,"En hora, Ha salido",,,U41
,29/Nov/2025,Ryanair,FR9015,London (STN),17:00,"En hora, Ha salido",,,W46
,29/Nov/2025,Ryanair,FR5752,Valletta (MLA),17:10,"Retrasado, Ha salido 18:04",,B738,S25
,29/Nov/2025,Ryanair,FR6874,Dublin (DUB),17:40,"En hora, Ha salido",,,Y54
,29/Nov/2025,Ryanair,FR2233,Al Aaroui (NDR),17:50,"En hora, Ha salido",,,W42
,29/Nov/2025,Ryanair,FR2925,Brussels (BRU),17:50,"En hora, Ha salido",,B38M,S24
,29/Nov/2025,Ryanair,FR6353,Milan (BGY),17:55,"En hora, Ha salido",,,U31
,29/Nov/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),18:00,"Retrasado, Ha salido 18:28",,,Y59
,29/Nov/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:00,"En hora, Ha salido",,,R11
,29/Nov/2025,Norwegian Air Shuttle,DY1741,Oslo (OSL),18:15,"Retrasado, Ha salido 18:40",,B738,U32
,29/Nov/2025,Ryanair,FR878,Venice (VCE),18:15,"Retrasado, Ha salido 18:37",,,U33
,29/Nov/2025,Transavia,HV5134,Amsterdam (AMS),18:15,"Retrasado, Ha salido 18:28",,,U35
,29/Nov/2025,Ryanair,FR3035,Krakow (KRK),18:20,"En hora, Ha salido",,,S20
,29/Nov/2025,Ryanair,FR3792,Birmingham (BHX),18:55,"En hora, Ha salido",,B38M,Y55
,29/Nov/2025,Wizz Air,W61176,Katowice (KTW),18:55,"En hora, Ha salido",,A21N,S22
,29/Nov/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",,,S21
,29/Nov/2025,Ryanair,FR9045,London (STN),19:05,"En hora, Ha salido",,,W45
,29/Nov/2025,Ryanair,FR5270,Manchester (MAN),19:20,"En hora, Ha salido",,,W42
,29/Nov/2025,Volotea,V72327,Strasbourg (SXB),19:20,"Retrasado, Ha salido 19:32",,A320,S25
,29/Nov/2025,Transavia,TO4757,Paris (ORY),19:25,"En hora, Ha salido",,,U31
,29/Nov/2025,Ryanair,FR149,Berlin (BER),19:35,"Retrasado, Ha salido 19:54",,,U32
,29/Nov/2025,Wizz Air,W64406,Sofia (SOF),19:35,"Retrasado, Ha salido 20:22",,,S23
,29/Nov/2025,Air Baltic,BT878,Tallinn (TLL),19:40,"Retrasado, Ha salido 19:51",,BCS3,S24
,29/Nov/2025,Ryanair,FR3078,Lisbon (LIS),19:55,"En hora, Ha salido",,,S20
,29/Nov/2025,Lauda Europe,LW7351,Vienna (VIE),20:05,"En hora, Ha salido",,,R14
,29/Nov/2025,easyJet Europe,EC1380,Geneva (GVA),20:10,"En hora, Ha salido",,,R11
,29/Nov/2025,Ryanair,FR867,Venice (VCE),20:20,"Retrasado, Ha salido 20:44",,,U31
,29/Nov/2025,Ryanair,FR9581,Sevilla (SVQ),20:25,"En hora, Ha salido",,,S22
,29/Nov/2025,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"Retrasado, Programado 21:50",,,W44
,29/Nov/2025,Ryanair,FR3182,Malaga (AGP),20:45,"En hora, Ha salido",,,S21
,29/Nov/2025,Ryanair,FR3928,Trieste (TRS),20:45,"En hora, Ha salido",,,U33
,29/Nov/2025,Transavia,TO4759,Paris (ORY),20:45,"En hora, Ha salido",,,S25
,29/Nov/2025,Wizz Air,W62378,Budapest (BUD),20:45,"En hora, Ha salido",,,U35
,29/Nov/2025,Ryanair,FR4585,Porto (OPO),20:50,"En hora, Ha salido",,,U34
,29/Nov/2025,Ryanair,FR6267,Edinburgh (EDI),20:55,"En hora, Ha salido",,,W46
,29/Nov/2025,Ryanair,FR3174,Ibiza (IBZ),21:20,"En hora, Ha salido",,,S22
,29/Nov/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"En hora, Ha salido",,,U32
,29/Nov/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"En hora, Ha salido",,,S24
,29/Nov/2025,Ryanair,FR5220,Bologna (BLQ),21:30,"En hora, Ha salido",,,S20
,29/Nov/2025,BUZZ,RR3039,Prague (PRG),21:35,"En hora, Ha salido",,,R14
,29/Nov/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"En hora, Programado",,,S23
,29/Nov/2025,Ryanair,FR3800,Birmingham (BHX),21:55,"Retrasado, Programado 22:05",,,Y55
,29/Nov/2025,Ryanair,FR8574,Rome (FCO),22:10,"En hora, Programado",,,U35
,29/Nov/2025,Wizz Air,W64116,Belgrade (BEG),22:10,"Retrasado, Programado 22:45",239.0,Airbus A321neo,W
,29/Nov/2025,Air Arabia Maroc,3O642,Tanger (TNG),22:15,"En hora, Programado",,,Y57
,30/Nov/2025,Ryanair,FR3180,Rome (FCO),06:00,"En hora, Ha salido",,,S20
,30/Nov/2025,Ryanair,FR2834,Charleroi (CRL),06:10,"En hora, Ha salido",,,U34
,30/Nov/2025,Ryanair,FR2918,Brussels (BRU),06:25,"En hora, Ha salido",,,S24
,30/Nov/2025,Ryanair,FR4084,Warsaw (WMI),06:25,"En hora, Ha salido",,,U35
,30/Nov/2025,Ryanair,FR2239,Marrakech (RAK),06:30,"En hora, Ha salido",,B738,W45
,30/Nov/2025,Ryanair,FR2507,Cologne-Bonn (CGN),06:40,"En hora, Ha salido",,,U31
,30/Nov/2025,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",06:50,"En hora, Ha salido",,,R10
,30/Nov/2025,easyJet Europe,EC7191,Glasgow (GLA),07:20,"En hora, Ha salido",,,M8
,30/Nov/2025,Ryanair,FR6597,Manchester (MAN),07:30,"En hora, Ha salido",,B738,W44
,30/Nov/2025,Ryanair,FR3108,Luxembourg (LUX),07:35,"En hora, Ha salido",,,S23
,30/Nov/2025,Ryanair,FR1165,Sevilla (SVQ),07:50,"En hora, Ha salido",189.0,Boeing 737-800,S25
,30/Nov/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00,"En hora, Ha salido",,,U37
,30/Nov/2025,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),08:00,"En hora, Ha salido",,,R12
,30/Nov/2025,easyJet Europe,EC3754,Milan (MXP),08:25,"En hora, Ha salido",,,R10
,30/Nov/2025,Ryanair,FR878,Venice (VCE),08:30,"En hora, Ha salido",,,U35
,30/Nov/2025,easyJet Europe,EC1376,Geneva (GVA),08:35,"En hora, Ha salido",,,R11
,30/Nov/2025,Volotea,V73735,Murcia (RMU),08:40,"En hora, Ha salido",180.0,Airbus A320,S20
,30/Nov/2025,BUZZ,RR1786,Vilnius (VNO),09:00,"En hora, Ha salido",,,U33
,30/Nov/2025,Ryanair,FR3028,Ibiza (IBZ),09:05,"En hora, Ha salido",,,S21
,30/Nov/2025,Wizz Air,W62048,Krakow (KRK),09:05,"Retrasado, Ha salido 09:48",,A21N,S24
,30/Nov/2025,BUZZ,RR3193,Riga (RIX),09:10,"En hora, Ha salido",,,U34
,30/Nov/2025,Eurowings,EW7521,Hamburg (HAM),09:25,"Retrasado, Ha salido 09:37",,,U31
,30/Nov/2025,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"En hora, Ha salido",,,S23
,30/Nov/2025,Wizz Air Malta,W45088,Tirana (TIA),09:25,"En hora, Ha salido",,,W45
,30/Nov/2025,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido 09:43",,A20N,S25
,30/Nov/2025,Ryanair,FR4545,Porto (OPO),09:35,"En hora, Ha salido",,,R12
,30/Nov/2025,Wizz Air Malta,W42938,Vienna (VIE),09:35,"En hora, Ha salido",,A21N,S22
,30/Nov/2025,easyJet Europe,EC7656,Lisbon (LIS),09:45,"En hora, Ha salido",,,R10
,30/Nov/2025,BUZZ,RR333,Gdansk (GDN),09:45,"Retrasado, Ha salido 11:36",,,U35
,30/Nov/2025,BUZZ,RR8384,Budapest (BUD),09:45,"Retrasado, Ha salido 10:34",,,S20
,30/Nov/2025,Ryanair,FR2495,Palma de Mallorca (PMI),09:50,"En hora, Ha salido",189.0,Boeing 737-800,R11
,30/Nov/2025,Ryanair,FR6341,Rome (FCO),09:55,"En hora, Ha salido",,,U37
,30/Nov/2025,BUZZ,RR3049,Krakow (KRK),09:55,"Retrasado, Ha salido 10:19",,,R14
,30/Nov/2025,Ryanair,FR8231,London (STN),10:00,"En hora, Ha salido",,,W46
,30/Nov/2025,Wizz Air Malta,W46018,Rome (FCO),10:00,"En hora, Ha salido",,,U35
,30/Nov/2025,Ryanair,FR6874,Dublin (DUB),10:05,"En hora, Ha salido",,B38M,Y54
,30/Nov/2025,Lauda Europe,LW7351,Vienna (VIE),10:10,"En hora, Ha salido",,,S21
,30/Nov/2025,Wizz Air,W61476,Warsaw (WAW),10:15,"En hora, Ha salido",,,U33
,30/Nov/2025,Ryanair,FR575,Bologna (BLQ),10:20,"En hora, Ha salido",,,U34
,30/Nov/2025,Ryanair,FR6267,Edinburgh (EDI),10:30,"En hora, Ha salido",,,Y57
,30/Nov/2025,Ryanair,FR7543,Manchester (MAN),10:40,"En hora, Ha salido",,,W44
,30/Nov/2025,Ryanair,FR1279,Copenhagen (CPH),10:45,"En hora, Ha salido",,,S23
,30/Nov/2025,Ryanair,FR3143,Milan (BGY),10:45,"En hora, Ha salido",,,U31
,30/Nov/2025,Azerbaijan Airlines,J246,Baku (GYD),10:45,"Retrasado, Ha salido 11:12",,,Y58
,30/Nov/2025,Ryanair,FR3166,Palermo (PMO),11:00,"Retrasado, Ha salido 11:20",,,S25
,30/Nov/2025,Norwegian Air Shuttle,DY1741,Oslo (OSL),11:15,En hora,189.0,Boeing 737 MAX 8,S
,30/Nov/2025,Aer Lingus,EI563,Dublin (DUB),11:30,"En hora, Ha salido",,,W45
,30/Nov/2025,easyJet Europe,EC7139,Rennes/Saint-Jacques (RNS),11:45,"En hora, Ha salido",,,R9
,30/Nov/2025,Icelandair,FI597,Keflavik (KEF),11:50,"En hora, Ha salido",,,R13
,30/Nov/2025,Lauda Europe,LW2889,Palma de Mallorca (PMI),11:55,"En hora, Ha salido",180.0,Airbus A320,R14
,30/Nov/2025,Volotea,V72327,Strasbourg (SXB),11:55,"En hora, Ha salido",,,S20
,30/Nov/2025,Ryanair,FR3129,Ibiza (IBZ),12:05,"En hora, Ha salido",,,S21
,30/Nov/2025,Ryanair,FR3976,Dublin (DUB),12:25,"En hora, Ha salido",,,W42
,30/Nov/2025,Ryanair,FR1527,Valletta (MLA),12:30,"En hora, Ha salido",,,U33
,30/Nov/2025,Ryanair,FR2402,Sevilla (SVQ),12:30,"En hora, Ha salido",189.0,Boeing 737-800,S25
,30/Nov/2025,Volotea,V72167,Lille/Lesquin (LIL),12:35,"En hora, Ha salido",,,S22
,30/Nov/2025,Ryanair,FR6300,Sofia (SOF),12:45,"En hora, Ha salido",,,S23
,30/Nov/2025,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"En hora, Ha salido",,,Y55
,30/Nov/2025,Ryanair,FR2511,Cologne-Bonn (CGN),12:55,"En hora, Ha salido",,,U34
,30/Nov/2025,Ryanair,FR8598,Reggio Calabria (REG),13:05,"En hora, Ha salido",,,U32
,30/Nov/2025,Volotea,V71445,Olbia (OLB),13:05,"En hora, Ha salido",,,S20
,30/Nov/2025,Wizz Air Malta,W46330,Milan (MXP),13:10,"Retrasado, Ha salido 13:27",,,S24
,30/Nov/2025,Ryanair,FR3121,Beauvais (BVA),13:20,"En hora, Ha salido",,,U31
,30/Nov/2025,Easyjet,U28056,London (LGW),13:25,"En hora, Ha salido",,,M6
,30/Nov/2025,easyJet Europe,EC1380,Geneva (GVA),13:40,"En hora, Ha salido",,,R9
,30/Nov/2025,Ryanair,FR9811,London (STN),13:40,"En hora, Ha salido",,,W45
,30/Nov/2025,Ryanair,FR483,Malaga (AGP),13:50,En hora,189.0,Boeing 737-800,S
,30/Nov/2025,Air Baltic,BT684,Riga (RIX),14:05,"En hora, Programado",,,S23
,30/Nov/2025,easyJet Europe,EC7153,Milan (MXP),14:05,"En hora, Ha salido",,,R10
,30/Nov/2025,Ryanair,FR1342,Palma de Mallorca (PMI),14:05,"En hora, Ha salido",189.0,Boeing 737-800,U35
,30/Nov/2025,Ryanair,FR6920,Dublin (DUB),14:05,"En hora, Programado",,,W44
,30/Nov/2025,Ryanair,FR4585,Porto (OPO),14:10,"En hora, Programado",,,S25
,30/Nov/2025,SunExpress,XQ895,Izmir (ADB),14:15,"En hora, Programado",,,Y54
,30/Nov/2025,Transavia,HV5132,Amsterdam (AMS),14:20,"En hora, Programado",,,
,30/Nov/2025,easyJet Europe,EC7107,Geneva (GVA),14:25,"En hora, Programado",,,R12
,30/Nov/2025,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"En hora, Programado",,,U37
,30/Nov/2025,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"En hora, Programado",,,
,30/Nov/2025,Ryanair,FR269,Milan (MXP),14:55,"En hora, Programado",,,S21
,30/Nov/2025,SmartWings,QS1059,Prague (PRG),14:55,"En hora, Programado",,,
,30/Nov/2025,Ryanair,FR3320,Milan (BGY),15:00,"En hora, Programado",,,S22
,30/Nov/2025,Ryanair,FR774,Torino (TRN),15:15,"En hora, Ha salido",,,S22
,30/Nov/2025,BUZZ,RR3072,Prague (PRG),15:15,"En hora, Ha salido",,,S20
,30/Nov/2025,Transavia,TO4755,Paris (ORY),15:15,"Retrasado, Ha salido 15:28",,,U31
,30/Nov/2025,easyJet Europe,EC7694,Lisbon (LIS),15:20,"Retrasado, Ha salido 15:33",,,U33
,30/Nov/2025,Ryanair,FR6973,Rome (FCO),15:30,"Retrasado, Ha salido 15:33",,,R10
,30/Nov/2025,Air Arabia Maroc,3O378,Tanger (TNG),15:35,"Retrasado, Ha salido 15:54",,,S24
,30/Nov/2025,Wizz Air Malta,W46728,Venice (VCE),15:40,"En hora, Ha salido",,,Y55
,30/Nov/2025,Ryanair,FR133,Berlin (BER),16:15,"En hora, Ha salido",,,U35
,30/Nov/2025,Ryanair,FR2922,Brussels (BRU),16:15,"En hora, Ha salido",,,S25
,30/Nov/2025,easyJet Europe,EC7173,Berlin (BER),16:30,"En hora, Ha salido",,,S23
,30/Nov/2025,Ryanair,FR9814,London (STN),16:40,"En hora, Ha salido",,,R11
,30/Nov/2025,Ryanair,FR8669,Dublin (DUB),16:55,"En hora, Ha salido",,,W44
,30/Nov/2025,Air Arabia Maroc,3O374,Casablanca (CMN),17:00,"En hora, Ha salido",,,W42
,30/Nov/2025,Ryanair,FR2250,Marrakech (RAK),17:00,"Retrasado, Ha salido 17:10",,,Y57
,30/Nov/2025,BUZZ,RR8394,Budapest (BUD),17:15,"Retrasado, Ha salido 17:18",,,Y55
,30/Nov/2025,Ryanair,FR5718,Bratislava (BTS),17:20,"Retrasado, Ha salido 17:25",,,U33
,30/Nov/2025,Ryanair,FR12,Vienna (VIE),17:40,"En hora, Ha salido",,,S21
,30/Nov/2025,Volotea,V73573,Asturias (OVD),17:40,"Retrasado, Ha salido 18:08",,,S23
,30/Nov/2025,BUZZ,RR5252,Krakow (KRK),17:50,"En hora, Ha salido",,,U35
,30/Nov/2025,Ryanair,FR1681,Frankfurt-Hahn (HHN),18:00,"En hora, Ha salido",,,U32
,30/Nov/2025,Ryanair,FR777,Venice (VCE),18:00,"En hora, Ha salido",,,U31
,30/Nov/2025,Ryanair,FR6305,Milan (BGY),18:05,"En hora, Ha salido",,,U37
,30/Nov/2025,easyJet Europe,EC7109,Geneva (GVA),18:15,"En hora, Ha salido",,,S24
,30/Nov/2025,Volotea,V73700,Vitoria (VIT),18:20,"En hora, Ha salido",,,R12
,30/Nov/2025,Ryanair,FR2406,Sevilla (SVQ),18:30,"En hora, Ha salido",189.0,Boeing 737-800,U33
,30/Nov/2025,Wizz Air Malta,W43686,Iasi (IAS),18:30,"En hora, Ha salido",,,U34
,30/Nov/2025,Jet2,LS804,Manchester (MAN),18:35,"En hora, Ha salido",,,S20
,30/Nov/2025,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45,"Retrasado, Ha salido 18:48",,,W45
,30/Nov/2025,Ryanair,FR8631,Tanger (TNG),18:45,"En hora, Ha salido",,,R10
,30/Nov/2025,Transavia,HV6066,Rotterdam (RTM),18:50,"En hora, Ha salido",,,W42
,30/Nov/2025,Easyjet,U25716,Southend (SEN),18:55,"En hora, Ha salido",,,S25
,30/Nov/2025,Wizz Air,W61176,Katowice (KTW),18:55,"En hora, Ha salido",,,M8
,30/Nov/2025,Wizz Air,W61478,Warsaw (WAW),19:00,"En hora, Ha salido",,,S21
,30/Nov/2025,easyJet Europe,EC7159,Milan (LIN),19:05,"Retrasado, Ha salido 19:56",,,S24
,30/Nov/2025,Wizz Air Malta,W43180,Bucharest (OTP),19:05,"En hora, Ha salido",,,R13
,30/Nov/2025,Ryanair,FR6394,Dublin (DUB),19:10,"En hora, Ha salido",,,S22
,30/Nov/2025,Ryanair,FR3160,Bristol (BRS),19:25,"Retrasado, Ha salido 19:25",,,Y54
,30/Nov/2025,Volotea,V72165,Nantes/Atlantique (NTE),19:30,"En hora, Ha salido",,,Y57
,30/Nov/2025,Wizz Air,W64406,Sofia (SOF),19:35,"En hora, Ha salido",,,S20
,30/Nov/2025,Ryanair,FR2233,Al Aaroui (NDR),19:40,"En hora, Ha salido",,,U31
,30/Nov/2025,easyJet Europe,EC3750,Milan (MXP),19:45,"Retrasado, Ha salido 19:56",,,R11
,30/Nov/2025,Ryanair,FR5710,Napoli (NAP),19:45,"En hora, Ha salido",,,U35
,30/Nov/2025,Ryanair,FR9015,London (STN),19:45,"En hora, Ha salido",,,Y55
,30/Nov/2025,Easyjet,U28058,London (LGW),19:45,"En hora, Ha salido",,,M6
,30/Nov/2025,Wizz Air,W64666,Larnaca (LCA),19:55,"Retrasado, Ha salido 20:52",,,W44
,30/Nov/2025,Ryanair,FR8136,Ibiza (IBZ),20:10,"En hora, Ha salido",,,R14
,30/Nov/2025,Wizz Air,W62096,Krakow (KRK),20:10,"Retrasado, Ha salido 21:04",,,S20
,30/Nov/2025,easyJet Europe,EC4212,Napoli (NAP),20:20,"En hora, Ha salido",,,R9
,30/Nov/2025,Transavia,HV6788,Eindhoven (EIN),20:20,"En hora, Ha salido",,,S25
,30/Nov/2025,Wizz Air,W67022,Bratislava (BTS),20:20,"Retrasado, Ha salido 20:30",,,S21
,30/Nov/2025,Ryanair,FR6985,Rome (FCO),20:30,"Retrasado, Ha salido 20:58",,,R13
,30/Nov/2025,Eurowings,EW521,Cologne-Bonn (CGN),20:35,"Retrasado, Programado 21:30",,,U35
,30/Nov/2025,Air Serbia,JU585,Belgrade (BEG),20:35,"Retrasado, Ha salido 20:47",,,Y57
,30/Nov/2025,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),20:40,"En hora, Ha salido",,,S23
,30/Nov/2025,Eurowings,EW2521,Stuttgart (STR),20:40,"En hora, Ha salido",,,U32
,30/Nov/2025,Ryanair,FR4587,Porto (OPO),20:40,"En hora, Ha salido",,,R10
,30/Nov/2025,Luxair,LG3596,Luxembourg (LUX),20:40,"Retrasado, Ha salido 21:30",,,U33
,30/Nov/2025,Transavia,TO4759,Paris (ORY),20:45,"En hora, Ha salido",,,U34
,30/Nov/2025,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido 21:17",,,S22
,30/Nov/2025,Ryanair,FR6275,Edinburgh (EDI),20:50,"En hora, Ha salido",,,W45
,30/Nov/2025,BUZZ,RR6944,Warsaw (WMI),20:50,"En hora, Ha salido",,,R12
,30/Nov/2025,Easyjet,U22326,London (LTN),20:55,"En hora, Ha salido",,,M8
,30/Nov/2025,Wizz Air,W64738,Skopje (SKP),20:55,"Retrasado, Ha salido 21:06",,,W46
,30/Nov/2025,BUZZ,RR8615,Budapest (BUD),21:00,"En hora, Ha salido",,,R11
,30/Nov/2025,Aer Lingus,EI565,Dublin (DUB),21:05,"En hora, Ha salido",,,W42
,30/Nov/2025,Ryanair,FR2896,Palma de Mallorca (PMI),21:15,"En hora, Ha salido",189.0,Boeing 737-800,R14
,30/Nov/2025,Transavia,HV5134,Amsterdam (AMS),21:15,"Retrasado, Ha salido 21:45",,,S26
,30/Nov/2025,Ryanair,FR3792,Birmingham (BHX),21:20,"En hora, Ha salido",,,Y58
,30/Nov/2025,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"En hora, Ha salido",,,U31
,30/Nov/2025,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"Retrasado, Ha salido 21:49",,,U38
,30/Nov/2025,Easyjet,U28060,London (LGW),21:30,"En hora, Ha salido",,,M6
,30/Nov/2025,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Programado 22:04",,,S21
,30/Nov/2025,Ryanair,FR5752,Valletta (MLA),21:45,"En hora, Ha salido",,,S25
,30/Nov/2025,Easyjet,U22706,Bristol (BRS),21:50,"En hora, Ha salido",,,M3
,30/Nov/2025,Volotea,V71415,Verona (VRN),21:55,"En hora, Ha salido",,,U34
,30/Nov/2025,Wizz Air,W64116,Belgrade (BEG),21:55,"En hora, Ha salido",,,W44
,30/Nov/2025,Wizz Air Malta,W45154,Tirana (TIA),22:45,"Retrasado, Programado 23:18",,,W
,30/Nov/2025,Ryanair,FR5220,Bologna (BLQ),22:50,"En hora, Programado",,,S24
,30/Nov/2025,Wizz Air,W61706,Gdansk (GDN),22:50,"En hora, Programado",,,U31
,30/Nov/2025,Ryanair,FR9406,Fes (FEZ),23:15,"En hora, Programado",,,Y
,01/Dic/2025,Ryanair,FR3180,Rome (FCO),06:00,"En hora, Ha salido",,,S25
,01/Dic/2025,Ryanair,FR846,Milan (BGY),06:10,"En hora, Ha salido",,,S20
,01/Dic/2025,easyJet Europe,EC7105,Geneva (GVA),06:15,"En hora, Ha salido",,,R11
,01/Dic/2025,Ryanair,FR2233,Al Aaroui (NDR),06:20,"En hora, Ha salido",,,W45
,01/Dic/2025,Ryanair,FR8384,Budapest (BUD),06:25,"En hora, Ha salido",,,U33
,01/Dic/2025,Ryanair,FR3078,Lisbon (LIS),06:30,"En hora, Ha salido",,,S23
,01/Dic/2025,easyJet Europe,EC8062,London (LGW),06:45,"Retrasado, Ha salido 07:04",,,M6
,01/Dic/2025,Ryanair,FR3035,Krakow (KRK),06:45,"En hora, Ha salido",,B738,U32
,01/Dic/2025,Ryanair,FR8215,London (STN),06:45,"En hora, Ha salido",,B38M,Y54
,01/Dic/2025,easyJet Europe,EC7141,Strasbourg (SXB),07:20,"En hora, Ha salido",,,R9
,01/Dic/2025,easyJet Europe,EC7151,Milan (MXP),07:20,"En hora, Ha salido",,,R10
,01/Dic/2025,Ryanair,FR3028,Ibiza (IBZ),07:35,"En hora, Ha salido",,,S22
,01/Dic/2025,Lauda Europe,LW1342,Palma de Mallorca (PMI),07:40,"En hora, Ha salido",180.0,Airbus A320,R14
,01/Dic/2025,Ryanair,FR1165,Sevilla (SVQ),07:55,"En hora, Ha salido",189.0,Boeing 737-800,U35
,01/Dic/2025,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00,"En hora, Ha salido",,,R13
,01/Dic/2025,Ryanair,FR58,Napoli (NAP),08:35,"Retrasado, Ha salido 08:45",,,U31
,01/Dic/2025,Ryanair,FR575,Bologna (BLQ),08:40,"En hora, Ha salido",,,S21
,01/Dic/2025,easyJet Europe,EC1376,Geneva (GVA),08:45,"En hora, Ha salido",,,R11
,01/Dic/2025,Lauda Europe,LW12,Vienna (VIE),09:00,"En hora, Ha salido",,,S24
,01/Dic/2025,Ryanair,FR6078,Ouarzazate (OZZ),09:05,"En hora, Ha salido",,,Y55
